openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1067,kc1,inverse,3,0.1545756282598387,0.8454243717401613,-0.0345536755600272,-0.0411658004025085
1067,kc1,inverse,4,0.1545756282598387,0.8454243717401613,-0.0081273324139092,-0.0060028908046963
1067,kc1,prev,0,0.1545756282598387,0.1545756282598387,0.0610683458336757,0.0586314688461614
1067,kc1,prev,1,0.1545756282598387,0.1545756282598387,0.0624587024600952,0.0578282706382999
1067,kc1,prev,2,0.1545756282598387,0.1545756282598387,0.0820755898862727,0.0757194725820277
1067,kc1,prev,3,0.1545756282598387,0.1545756282598387,0.0683402091298861,0.0735591405373298
1067,kc1,prev,4,0.1545756282598387,0.1545756282598387,0.0629793152283915,0.0607487747833616
1068,pc1,inverse,0,0.0694319206492335,0.9305680793507665,0.0031598762942046,0.0
1068,pc1,inverse,1,0.0694319206492335,0.9305680793507665,-0.0901438148993427,-0.122394346396507
1068,pc1,inverse,2,0.0694319206492335,0.9305680793507665,0.0045045045045045,0.0045045045045045
1068,pc1,inverse,3,0.0694319206492335,0.9305680793507665,0.0,0.0
1068,pc1,inverse,4,0.0694319206492335,0.9305680793507665,-0.0519951096955292,-0.0637365269231325
1068,pc1,prev,0,0.0694319206492335,0.0694319206492335,0.0291970271916433,0.0312037427040154
1068,pc1,prev,1,0.0694319206492335,0.0694319206492335,0.0246569030692186,0.0307480745702484
1068,pc1,prev,2,0.0694319206492335,0.0694319206492335,0.0327771591683371,0.0356925306404992
1068,pc1,prev,3,0.0694319206492335,0.0694319206492335,0.0374490808267156,0.0399112827336189
1068,pc1,prev,4,0.0694319206492335,0.0694319206492335,0.0296655573021702,0.0320425782385623
1116,musk,inverse,0,0.1541376174598363,0.8458623825401637,0.1299157005498652,0.1260764454740453
1116,musk,inverse,1,0.1541376174598363,0.8458623825401637,0.1323345394240916,0.1269288242357036
1116,musk,inverse,2,0.1541376174598363,0.8458623825401637,0.1278653462607049,0.1030946457674405
1116,musk,inverse,3,0.1541376174598363,0.8458623825401637,0.1159050678722826,0.1120647517068886
1116,musk,inverse,4,0.1541376174598363,0.8458623825401637,0.1162730360208327,0.1044262946956907
