openml_id,name,run_type,run_id,hessian_mode,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1487,ozone-level-8hr,prev,0,absw,0.0631412786108918,0.0631412786108918,0.0294990096809365,0.0273078899823788
1487,ozone-level-8hr,prev,1,absw,0.0631412786108918,0.0631412786108918,0.0412797617396093,0.0412797617396093
1487,ozone-level-8hr,prev,2,absw,0.0631412786108918,0.0631412786108918,0.0419103824259667,0.0414243665271268
1487,ozone-level-8hr,prev,3,absw,0.0631412786108918,0.0631412786108918,0.0462045816215016,0.0464492645427164
1487,ozone-level-8hr,prev,4,absw,0.0631412786108918,0.0631412786108918,0.0437859140194527,0.0434574153194473
1487,ozone-level-8hr,prev,0,fixed025,0.0631412786108918,0.0631412786108918,0.0294990096809365,0.0290525614932157
1487,ozone-level-8hr,prev,1,fixed025,0.0631412786108918,0.0631412786108918,0.0412797617396093,0.0412416096498452
1487,ozone-level-8hr,prev,2,fixed025,0.0631412786108918,0.0631412786108918,0.0419103824259667,0.0419578372887482
1487,ozone-level-8hr,prev,3,fixed025,0.0631412786108918,0.0631412786108918,0.0462045816215016,0.0462494374783489
1487,ozone-level-8hr,prev,4,fixed025,0.0631412786108918,0.0631412786108918,0.0437859140194527,0.0435761484032956
1487,ozone-level-8hr,prev,0,true,0.0631412786108918,0.0631412786108918,0.0294990096809365,0.0263504594031727
1487,ozone-level-8hr,prev,1,true,0.0631412786108918,0.0631412786108918,0.0412797617396093,0.0412797617396093
1487,ozone-level-8hr,prev,2,true,0.0631412786108918,0.0631412786108918,0.0419103824259667,0.0419103824259667
1487,ozone-level-8hr,prev,3,true,0.0631412786108918,0.0631412786108918,0.0462045816215016,0.0462045816215016
1487,ozone-level-8hr,prev,4,true,0.0631412786108918,0.0631412786108918,0.0437859140194527,0.0437859140194527
1489,phoneme,inverse,0,absw,0.2934863064396743,0.7065136935603257,0.1210895611517865,0.1189639870488549
1489,phoneme,inverse,1,absw,0.2934863064396743,0.7065136935603257,0.1462460683403553,0.1405447453077781
1489,phoneme,inverse,2,absw,0.2934863064396743,0.7065136935603257,0.1229508120112728,0.1234149433207905
1489,phoneme,inverse,3,absw,0.2934863064396743,0.7065136935603257,0.1263552703093088,0.1300202559084167
1489,phoneme,inverse,4,absw,0.2934863064396743,0.7065136935603257,0.1349282889701413,0.1366510021614048
1489,phoneme,inverse,0,fixed025,0.2934863064396743,0.7065136935603257,0.1210895611517865,0.1210895611517865
1489,phoneme,inverse,1,fixed025,0.2934863064396743,0.7065136935603257,0.1462460683403553,0.1481485880745886
1489,phoneme,inverse,2,fixed025,0.2934863064396743,0.7065136935603257,0.1229508120112728,0.1251626320781501
1489,phoneme,inverse,3,fixed025,0.2934863064396743,0.7065136935603257,0.1263552703093088,0.117839217354336
