openml_id,name,run_type,run_id,prevalence,threshold_center,nll_nb_raw,snb_nb_raw
1049,pc4,inverse,3,0.1220850480109739,0.8779149519890261,0.0343642611683848,-0.0078281341692393
1049,pc4,inverse,4,0.1220850480109739,0.8779149519890261,0.0,0.0
1049,pc4,prev,0,0.1220850480109739,0.1220850480109739,0.073527085822073,0.0810014250768915
1049,pc4,prev,1,0.1220850480109739,0.1220850480109739,0.0834567012272114,0.0902550425485751
1049,pc4,prev,2,0.1220850480109739,0.1220850480109739,0.0870741222493892,0.0893165380685848
1049,pc4,prev,3,0.1220850480109739,0.1220850480109739,0.0771042167993863,0.0785826743479879
1049,pc4,prev,4,0.1220850480109739,0.1220850480109739,0.080166848715376,0.0783287747141239
1050,pc3,inverse,0,0.1023672424824056,0.8976327575175944,-0.0131299869709258,-0.0131299869709258
1050,pc3,inverse,1,0.1023672424824056,0.8976327575175944,0.0,0.0
1050,pc3,inverse,2,0.1023672424824056,0.8976327575175944,-0.0573310766826485,-0.0573310766826485
1050,pc3,inverse,3,0.1023672424824056,0.8976327575175944,0.0,0.0
1050,pc3,inverse,4,0.1023672424824056,0.8976327575175944,-0.006651117084344,0.0
1050,pc3,prev,0,0.1023672424824056,0.1023672424824056,0.0462386804868562,0.0504294516513196
1050,pc3,prev,1,0.1023672424824056,0.1023672424824056,0.0496919395916639,0.0496919395916639
1050,pc3,prev,2,0.1023672424824056,0.1023672424824056,0.0558457836496534,0.0581329589033349
1050,pc3,prev,3,0.1023672424824056,0.1023672424824056,0.0498572882688219,0.0583484054519263
1050,pc3,prev,4,0.1023672424824056,0.1023672424824056,0.0448050468915586,0.051811785460449
1053,jm1,inverse,0,0.1934772622875517,0.8065227377124483,-0.0044083757194238,0.0008277829614784
1053,jm1,inverse,1,0.1934772622875517,0.8065227377124483,-0.0008559508861647,-0.0005502602172077
1053,jm1,inverse,2,0.1934772622875517,0.8065227377124483,-0.0034487641696599,-0.0044977794999748
1053,jm1,inverse,3,0.1934772622875517,0.8065227377124483,-0.0022260882194263,0.0002775227442707
1053,jm1,inverse,4,0.1934772622875517,0.8065227377124483,-0.0058345905285811,-0.0018842986814932
1053,jm1,prev,0,0.1934772622875517,0.1934772622875517,0.0601070856490594,0.0590368180721627
1053,jm1,prev,1,0.1934772622875517,0.1934772622875517,0.0621552134837817,0.0604896464226839
1053,jm1,prev,2,0.1934772622875517,0.1934772622875517,0.0614048201185933,0.0641753680726288
1053,jm1,prev,3,0.1934772622875517,0.1934772622875517,0.0610038545087098,0.0626232763895239
1053,jm1,prev,4,0.1934772622875517,0.1934772622875517,0.0627749598275368,0.064222443872735
1067,kc1,inverse,0,0.1545756282598387,0.8454243717401613,0.0076041592982952,0.0076041592982952
1067,kc1,inverse,1,0.1545756282598387,0.8454243717401613,0.0041734455683666,0.0047393364928909
1067,kc1,inverse,2,0.1545756282598387,0.8454243717401613,0.0065195350262903,0.0040745031662285
1067,kc1,inverse,3,0.1545756282598387,0.8454243717401613,0.0,0.0
1067,kc1,inverse,4,0.1545756282598387,0.8454243717401613,-0.0057339575897004,-0.0206541783009951
